timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1728946036274,6,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,1,1,http://localhost:3000/usuarios,6,0,1
1728946036874,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,2,2,http://localhost:3000/usuarios,5,0,1
1728946037476,6,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,3,3,http://localhost:3000/usuarios,6,0,1
1728946038076,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,4,4,http://localhost:3000/usuarios,4,0,0
1728946038340,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,4,4,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946038674,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946038931,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946039563,7,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,7,0,0
1728946040149,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946040422,6,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,6,0,0
1728946040693,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946040944,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946041595,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946042156,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946042518,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946042712,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946043011,7,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,7,0,0
1728946043606,6,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,6,0,0
1728946044180,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946044599,8,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,8,0,0
1728946044769,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946045034,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946045628,6,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,6,0,0
1728946046275,6,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,6,0,0
1728946046671,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946046806,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946047137,7,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,7,0,0
1728946047647,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946048291,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946048731,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946048895,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946049154,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946049682,7,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,7,0,0
1728946050351,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946050744,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946050979,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946051239,6,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,6,0,0
1728946051715,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946052379,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946052785,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946052992,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946053274,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946053751,7,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,7,0,0
1728946054413,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946054851,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946055066,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946055364,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946055789,6,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,6,0,0
1728946056478,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946056883,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946057144,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946057392,6,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,6,0,0
1728946057801,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946058507,8,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,8,0,0
1728946058896,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946059154,8,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,8,0,0
1728946059471,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946059885,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946060607,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946060962,12,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,12,0,0
1728946061246,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946061565,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946061909,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946062641,6,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946063042,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946063338,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946063616,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946063956,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946064703,7,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,7,0,0
1728946065068,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946065383,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946065651,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946066009,11,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,11,0,0
1728946066740,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946067103,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946067398,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946067738,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946068030,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946068797,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946069117,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946069448,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946069769,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946070047,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946070818,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946071162,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,2,0,0
1728946071523,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946071854,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,2,0,0
1728946072059,11,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,11,0,0
1728946072845,6,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,6,0,0
1728946073261,7,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,7,0,0
1728946073531,6,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,6,0,0
1728946073962,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946074081,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946074943,7,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,7,0,0
1728946075283,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946075625,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946075970,7,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,6,0,0
1728946076126,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946077015,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946077336,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946077685,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946078017,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946078183,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946079091,7,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,7,0,0
1728946079422,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946079772,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946080075,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946080257,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946081175,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946081484,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946081836,7,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,7,0,0
1728946082083,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946082306,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946083213,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946083589,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946083847,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946084090,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946084348,6,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,6,0,0
1728946085287,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946085677,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946085905,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946086183,8,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,8,0,0
1728946086384,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946087360,6,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,6,0,0
1728946087687,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946087963,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946088223,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946088463,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946089428,6,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,6,0,0
1728946089708,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946090023,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946090262,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946090491,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946091536,6,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,6,0,0
1728946091785,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946092040,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946092354,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946092559,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946093642,6,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,6,0,0
1728946093814,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946094116,6,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,6,0,0
1728946094432,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946094658,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946095716,7,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,7,0,0
1728946095855,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946096161,6,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,6,0,0
1728946096450,2,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,2,0,0
1728946096680,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946097758,6,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,6,0,0
1728946097923,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,2
1728946098226,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946098509,7,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,7,0,2
1728946098727,6,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,6,0,1
1728946099858,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946099940,2,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,2,0,0
